event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND25117,2018-10-06,2018,Explosions/Remote violence,Unidentified Armed Group,Civilians,India,Manipur,Churachandpur,24.786277021075403,93.56792192099125,2
IND64740,2018-10-07,2018,Battles,Rebel Group B,State Forces,India,Manipur,Churachandpur,24.77904236761068,94.49256509482991,4
IND95203,2018-10-08,2018,Violence against civilians,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Imphal West,24.708171228536784,93.78596117018698,1
IND26829,2018-10-10,2018,Battles,Civilians,Rebel Group A,India,Manipur,Imphal West,24.553501813839922,94.3607642248758,4
IND58849,2018-10-10,2018,Explosions/Remote violence,Civilians,Protesters,India,Manipur,Bishnupur,25.201417764694853,93.9762933700758,2
IND10276,2018-10-11,2018,Battles,Unidentified Armed Group,Civilians,India,Manipur,Imphal East,25.10592669946391,94.60872291197836,3
IND27445,2018-10-13,2018,Riots,Protesters,State Forces,India,Manipur,Imphal East,25.289740623995154,93.53507734957881,0
IND18947,2018-10-14,2018,Battles,Civilians,None,India,Manipur,Churachandpur,24.840086197067663,93.68012982907302,1
IND60343,2018-10-16,2018,Violence against civilians,State Forces,Civilians,India,Manipur,Noney,24.73947467925477,94.2918446960423,1
IND50131,2018-10-17,2018,Riots,Unidentified Armed Group,Rebel Group B,India,Manipur,Churachandpur,25.24400852128915,93.91239538642665,1
IND46779,2018-10-18,2018,Explosions/Remote violence,State Forces,None,India,Manipur,Churachandpur,25.081496938153737,93.77101822510596,1
IND34815,2018-10-20,2018,Violence against civilians,Rebel Group B,Protesters,India,Manipur,Senapati,24.499144559348156,93.24122267762772,0
IND84130,2018-10-20,2018,Battles,Protesters,None,India,Manipur,Imphal East,24.987940528115278,94.18497663004365,2
IND67942,2018-10-21,2018,Violence against civilians,Unidentified Armed Group,None,India,Manipur,Imphal East,24.591503232966883,93.87501690148693,0
IND42225,2018-10-22,2018,Protests,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Noney,24.533542019892852,94.12153826029692,0
IND11758,2018-10-24,2018,Protests,Rebel Group B,Rebel Group A,India,Manipur,Kangpokpi,25.145168379286176,93.74854874450656,0
IND36739,2018-10-24,2018,Battles,Protesters,Protesters,India,Manipur,Noney,25.229174315563434,93.42246378388246,2
IND22305,2018-10-26,2018,Protests,Unidentified Armed Group,None,India,Manipur,Tamenglong,24.62101120664218,93.95487730319975,0
IND58707,2018-10-26,2018,Protests,Protesters,State Forces,India,Manipur,Churachandpur,25.26641508536098,93.88595240875784,0
IND46152,2018-10-28,2018,Protests,State Forces,Protesters,India,Manipur,Tamenglong,24.293012943680992,93.30293665250302,0
IND17160,2018-10-28,2018,Strategic developments,State Forces,Civilians,India,Manipur,Churachandpur,24.468708806281906,93.57372886342651,0
IND67771,2018-10-29,2018,Strategic developments,Protesters,Protesters,India,Manipur,Kamjong,24.557070105254827,94.3242603615905,0
IND49040,2018-10-29,2018,Protests,Rebel Group B,Rebel Group A,India,Manipur,Churachandpur,24.689861115275242,93.78043103678897,0
IND63441,2018-10-29,2018,Violence against civilians,Unidentified Armed Group,State Forces,India,Manipur,Kakching,25.35554936699169,93.91444770604065,0
IND13816,2018-11-02,2018,Riots,Rebel Group A,None,India,Manipur,Kakching,24.736590223801716,94.25719851996602,0
IND51176,2018-11-05,2018,Battles,State Forces,None,India,Manipur,Ukhrul,25.08374709231129,93.53277932341197,1
IND91909,2018-11-06,2018,Strategic developments,State Forces,Protesters,India,Manipur,Chandel,25.147286614187202,93.61219466448742,0
IND84745,2018-11-06,2018,Protests,Protesters,Civilians,India,Manipur,Churachandpur,24.72824727554054,93.74645978883646,0
IND26333,2018-11-06,2018,Riots,Unidentified Armed Group,None,India,Manipur,Jiribam,25.020905393926185,93.94766617113959,0
IND11243,2018-11-08,2018,Protests,Rebel Group B,None,India,Manipur,Thoubal,24.871759471723298,93.58175243528726,0
IND46595,2018-11-14,2018,Protests,Rebel Group B,Civilians,India,Manipur,Thoubal,24.79819443047922,93.63126151515957,0
IND24779,2018-11-16,2018,Strategic developments,Protesters,None,India,Manipur,Imphal West,24.439280312220777,94.17290497089228,0
IND25218,2018-11-16,2018,Violence against civilians,Rebel Group B,None,India,Manipur,Bishnupur,24.89775360981781,93.80022702372055,1
IND20510,2018-11-17,2018,Strategic developments,Civilians,Protesters,India,Manipur,Senapati,25.132997871822877,93.76565779282083,0
IND68157,2018-11-18,2018,Violence against civilians,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.009014217883916,93.94563100722272,0
IND20354,2018-11-19,2018,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal West,24.949742602576,93.59969509604898,2
IND34816,2018-11-19,2018,Protests,State Forces,Unidentified Armed Group,India,Manipur,Thoubal,24.63882904839391,93.9049335518474,0
IND70530,2018-11-19,2018,Protests,Rebel Group B,State Forces,India,Manipur,Churachandpur,25.166017468817476,94.13550389592599,0
IND79126,2018-11-20,2018,Violence against civilians,Rebel Group B,Unidentified Armed Group,India,Manipur,Churachandpur,24.153186292491572,93.28206218487234,0
IND77388,2018-11-21,2018,Battles,State Forces,Civilians,India,Manipur,Churachandpur,24.930263698434736,94.37615377131705,1
IND16589,2018-11-23,2018,Protests,State Forces,None,India,Manipur,Kamjong,24.06074589802818,93.98144262850388,0
IND71713,2018-11-23,2018,Protests,State Forces,Protesters,India,Manipur,Bishnupur,25.38273655494566,93.72218192862826,0
IND29944,2018-11-24,2018,Protests,Unidentified Armed Group,Civilians,India,Manipur,Bishnupur,25.571831631161846,93.85467849607889,0
IND87631,2018-11-25,2018,Riots,Rebel Group B,Civilians,India,Manipur,Tengnoupal,24.566319627793675,93.6639103481766,0
IND94044,2018-11-25,2018,Strategic developments,Unidentified Armed Group,None,India,Manipur,Tamenglong,24.63999704069477,93.92863336539506,0
IND23223,2018-11-27,2018,Riots,Unidentified Armed Group,Civilians,India,Manipur,Noney,25.084603212070586,93.96498150393313,2
IND22118,2018-11-27,2018,Violence against civilians,Rebel Group B,State Forces,India,Manipur,Churachandpur,24.663459260198447,94.10597522093146,0
IND89011,2018-11-27,2018,Violence against civilians,Protesters,Civilians,India,Manipur,Senapati,24.583297767940685,93.65964329403059,0
IND55543,2018-11-28,2018,Explosions/Remote violence,Civilians,Civilians,India,Manipur,Imphal West,24.91695198845195,93.85942935063694,1
IND85391,2018-11-28,2018,Battles,Rebel Group B,Rebel Group B,India,Manipur,Kakching,24.978411509177477,94.2564845779125,2
IND30514,2018-11-28,2018,Riots,Unidentified Armed Group,None,India,Manipur,Churachandpur,25.04193622357202,93.84995778309411,0
IND46540,2018-11-29,2018,Violence against civilians,Rebel Group B,Unidentified Armed Group,India,Manipur,Imphal West,25.100647698613443,93.91830622195936,0
IND19956,2018-11-29,2018,Battles,Rebel Group B,None,India,Manipur,Imphal West,25.1793427925383,93.84180499122164,2
IND28445,2018-12-02,2018,Riots,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.893536926437037,93.66714254836772,0
IND63187,2018-12-07,2018,Riots,Civilians,Protesters,India,Manipur,Pherzawl,24.979923856820623,93.9223790843132,0
IND44644,2018-12-08,2018,Battles,Unidentified Armed Group,Protesters,India,Manipur,Noney,25.134267014772362,93.97441261061182,2
IND74258,2018-12-09,2018,Violence against civilians,Protesters,None,India,Manipur,Imphal West,24.876099618528116,93.6225401656889,0
IND39230,2018-12-11,2018,Riots,Protesters,Rebel Group A,India,Manipur,Senapati,24.917282639822957,94.1867909160021,1
IND76056,2018-12-12,2018,Explosions/Remote violence,State Forces,State Forces,India,Manipur,Imphal West,24.75301047011595,93.86866872909997,1
IND47693,2018-12-12,2018,Strategic developments,Civilians,None,India,Manipur,Bishnupur,24.81207000723977,93.85666120680723,0
IND46256,2018-12-15,2018,Violence against civilians,Protesters,None,India,Manipur,Imphal West,25.017444813712626,94.55564987567745,0
IND60102,2018-12-19,2018,Strategic developments,State Forces,Rebel Group B,India,Manipur,Imphal East,25.090683459092865,93.94896064344952,0
IND18646,2018-12-20,2018,Battles,Unidentified Armed Group,None,India,Manipur,Churachandpur,25.259548404222006,93.70021559067122,0
IND18417,2018-12-22,2018,Strategic developments,Rebel Group B,Rebel Group B,India,Manipur,Kangpokpi,25.435246840340604,94.10817429787656,0
IND99335,2018-12-23,2018,Riots,Protesters,Unidentified Armed Group,India,Manipur,Churachandpur,24.680749424152122,94.0386805560265,0
IND61924,2018-12-26,2018,Riots,Rebel Group B,State Forces,India,Manipur,Senapati,25.106226150486506,93.9729499876368,1
IND69439,2018-12-27,2018,Explosions/Remote violence,Civilians,Rebel Group B,India,Manipur,Noney,24.48747421565318,93.79455486283095,2
IND73045,2018-12-28,2018,Explosions/Remote violence,Unidentified Armed Group,State Forces,India,Manipur,Kamjong,24.8471766482226,94.60871657899972,3
IND91596,2018-12-29,2018,Explosions/Remote violence,Rebel Group B,State Forces,India,Manipur,Chandel,24.56137393476391,94.42718265464879,2
IND13333,2018-12-31,2018,Riots,Civilians,Rebel Group B,India,Manipur,Churachandpur,24.319856924460307,94.52993795615632,0
IND19638,2019-01-04,2019,Violence against civilians,Rebel Group A,Civilians,India,Manipur,Tamenglong,24.545257113022863,94.4095923576824,2
IND48870,2019-01-04,2019,Violence against civilians,Protesters,None,India,Manipur,Imphal West,24.909963185374945,93.8096670765656,0
IND34749,2019-01-08,2019,Protests,Unidentified Armed Group,State Forces,India,Manipur,Chandel,24.858889488667366,93.96731819422155,0
IND92141,2019-01-08,2019,Battles,State Forces,None,India,Manipur,Jiribam,24.807314890808964,94.16771039429875,0
IND88382,2019-01-09,2019,Battles,Rebel Group A,None,India,Manipur,Churachandpur,25.228595470272133,94.09410884112405,1
IND12455,2019-01-09,2019,Explosions/Remote violence,Protesters,None,India,Manipur,Chandel,24.705601539163624,94.03513225697763,4
IND65248,2019-01-10,2019,Battles,Rebel Group B,Civilians,India,Manipur,Imphal West,24.44365406503334,94.07174816411796,2
IND46163,2019-01-12,2019,Protests,Unidentified Armed Group,Protesters,India,Manipur,Senapati,24.767475830499087,93.52254976400741,0
IND77782,2019-01-13,2019,Violence against civilians,Rebel Group B,Civilians,India,Manipur,Kangpokpi,24.978463481647676,93.40420369044793,1
IND92646,2019-01-13,2019,Battles,Unidentified Armed Group,None,India,Manipur,Noney,24.963753505191338,93.58286697518766,3
IND68146,2019-01-14,2019,Protests,Rebel Group A,Protesters,India,Manipur,Chandel,24.64975875379043,93.69182820768742,0
IND75587,2019-01-15,2019,Protests,Rebel Group B,None,India,Manipur,Chandel,25.062326652871956,93.57362363695427,0
IND32769,2019-01-15,2019,Protests,Rebel Group A,Rebel Group A,India,Manipur,Churachandpur,24.572900627458733,93.70590007729659,0
IND25708,2019-01-16,2019,Riots,State Forces,State Forces,India,Manipur,Kamjong,24.519839102460793,93.76691068111917,0
IND72906,2019-01-17,2019,Battles,Unidentified Armed Group,None,India,Manipur,Imphal West,24.810438058736597,94.51848263919072,0
IND33533,2019-01-19,2019,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,India,Manipur,Senapati,24.999028645061923,94.12059228277631,2
IND76741,2019-01-20,2019,Violence against civilians,Rebel Group A,State Forces,India,Manipur,Kakching,24.58506986321828,93.69682043852234,0
IND10145,2019-01-20,2019,Battles,Rebel Group B,Rebel Group A,India,Manipur,Bishnupur,24.33111303301977,93.55451616047613,2
IND98783,2019-01-25,2019,Riots,State Forces,None,India,Manipur,Kamjong,25.632973642800234,93.49403867086959,0
IND74892,2019-01-26,2019,Riots,Unidentified Armed Group,Protesters,India,Manipur,Kamjong,25.085417054394142,94.21219030119991,0
IND22297,2019-01-26,2019,Battles,Unidentified Armed Group,None,India,Manipur,Kangpokpi,24.98754406758238,93.96839279626373,2
IND71127,2019-01-27,2019,Battles,State Forces,State Forces,India,Manipur,Kangpokpi,25.062546338511716,93.90546179619778,2
IND35790,2019-01-28,2019,Protests,Rebel Group B,None,India,Manipur,Imphal East,24.45149285338555,93.86329909845259,0
IND59790,2019-01-28,2019,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,India,Manipur,Jiribam,24.783560175166176,94.13839632204095,2
IND35177,2019-01-30,2019,Protests,Civilians,Civilians,India,Manipur,Senapati,24.949522128450546,94.09401720573385,0
IND65153,2019-02-01,2019,Riots,Unidentified Armed Group,None,India,Manipur,Kangpokpi,25.278514049253687,94.06464512492805,0
IND80478,2019-02-03,2019,Riots,State Forces,Rebel Group A,India,Manipur,Chandel,25.01198066512854,94.09189874289227,2
IND12978,2019-02-03,2019,Battles,Rebel Group A,State Forces,India,Manipur,Imphal West,24.623739100504018,94.06202660937488,5
IND72759,2019-02-04,2019,Protests,Rebel Group B,Civilians,India,Manipur,Bishnupur,25.5310844110686,93.97096664655946,0
IND35658,2019-02-05,2019,Battles,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.812335853906927,93.57347943896768,4
IND80234,2019-02-05,2019,Violence against civilians,Rebel Group A,None,India,Manipur,Tamenglong,24.892295199204135,93.6789662843494,0
IND23144,2019-02-06,2019,Riots,State Forces,None,India,Manipur,Noney,24.504246238860524,93.89253532617494,1
IND41593,2019-02-07,2019,Protests,Protesters,State Forces,India,Manipur,Ukhrul,25.24045353656193,94.49380170137532,0
IND50725,2019-02-08,2019,Explosions/Remote violence,Civilians,None,India,Manipur,Senapati,24.66944086274735,93.81300352375838,2
IND32884,2019-02-09,2019,Battles,Rebel Group B,None,India,Manipur,Churachandpur,25.073026435447634,93.8259839803809,3
IND66338,2019-02-09,2019,Protests,State Forces,Rebel Group B,India,Manipur,Ukhrul,25.225105349497458,93.57276296248988,0
IND93255,2019-02-13,2019,Strategic developments,State Forces,None,India,Manipur,Imphal East,25.04962711992681,93.94699028370545,0
IND17993,2019-02-15,2019,Riots,Rebel Group B,None,India,Manipur,Jiribam,24.329853632003463,94.19463932457546,0
IND14178,2019-02-16,2019,Riots,Civilians,Civilians,India,Manipur,Imphal East,24.859775887628672,93.92388802032903,1
IND72901,2019-02-17,2019,Strategic developments,Civilians,Rebel Group B,India,Manipur,Churachandpur,24.934779299339795,94.41395100336946,0
IND74857,2019-02-18,2019,Protests,Rebel Group A,State Forces,India,Manipur,Imphal West,24.80619368927367,94.58891304186582,0
IND23866,2019-02-18,2019,Protests,Protesters,Rebel Group A,India,Manipur,Thoubal,24.51722358078422,93.95208412522324,0
IND75729,2019-02-18,2019,Battles,State Forces,Civilians,India,Manipur,Kangpokpi,25.319927025353223,94.1546107997688,2
IND46744,2019-02-21,2019,Riots,Rebel Group A,Civilians,India,Manipur,Imphal East,24.54830512289576,94.03872005678899,1
IND24123,2019-02-23,2019,Battles,Unidentified Armed Group,Civilians,India,Manipur,Churachandpur,24.640643108527602,94.00598325462987,1
IND95187,2019-02-23,2019,Violence against civilians,Rebel Group B,Unidentified Armed Group,India,Manipur,Jiribam,25.108507217871445,94.08175727628449,0
IND21031,2019-02-24,2019,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Churachandpur,24.671471315818064,93.99773311651003,1
IND57004,2019-02-24,2019,Violence against civilians,Rebel Group A,None,India,Manipur,Tengnoupal,24.884409350412934,93.67298415709168,0
IND82233,2019-02-25,2019,Violence against civilians,State Forces,Rebel Group B,India,Manipur,Imphal East,24.968230322344255,94.17414401345377,1
IND98115,2019-02-25,2019,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Pherzawl,25.233616733735836,94.29808387010553,0
IND23536,2019-02-25,2019,Explosions/Remote violence,Unidentified Armed Group,None,India,Manipur,Imphal East,24.944505195434065,93.47406647494529,3
IND85020,2019-02-27,2019,Explosions/Remote violence,Rebel Group A,None,India,Manipur,Imphal West,24.68790720401361,93.48126390230988,0
IND23727,2019-03-01,2019,Battles,State Forces,Rebel Group B,India,Manipur,Imphal West,24.978617356116114,94.02105995576129,4
IND78269,2019-03-02,2019,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Imphal East,24.969658091073867,93.85797699679924,2
IND53926,2019-03-02,2019,Strategic developments,Protesters,Protesters,India,Manipur,Imphal West,24.808292078151823,93.63583759404091,0
IND39815,2019-03-03,2019,Protests,Rebel Group B,Civilians,India,Manipur,Jiribam,24.697501896135513,93.62170485970336,0
IND16744,2019-03-04,2019,Battles,Rebel Group B,Protesters,India,Manipur,Tengnoupal,25.248634896922976,93.66200063913315,2
IND21015,2019-03-07,2019,Protests,Rebel Group A,None,India,Manipur,Imphal West,24.94168255739961,93.82683629217583,0
IND10111,2019-03-08,2019,Riots,Civilians,Civilians,India,Manipur,Imphal West,24.899342740473344,93.73281912371162,0
IND72985,2019-03-09,2019,Riots,Rebel Group B,Rebel Group A,India,Manipur,Chandel,24.851123182685956,93.63139899282426,0
IND92790,2019-03-10,2019,Battles,Rebel Group A,None,India,Manipur,Churachandpur,24.42130945050925,93.94283194006073,2
IND18906,2019-03-11,2019,Riots,Rebel Group B,Civilians,India,Manipur,Senapati,24.741194293599712,94.05442535891027,1
IND32170,2019-03-11,2019,Strategic developments,Civilians,Unidentified Armed Group,India,Manipur,Tengnoupal,24.82168027198231,93.43576284751342,0
IND44528,2019-03-12,2019,Riots,Rebel Group A,Protesters,India,Manipur,Thoubal,25.06948967672952,93.59075524073342,0
IND89914,2019-03-12,2019,Protests,Unidentified Armed Group,None,India,Manipur,Jiribam,24.60263569733539,93.6193547022588,0
IND12244,2019-03-13,2019,Riots,Rebel Group A,Civilians,India,Manipur,Kakching,24.925934688323355,94.04106848414106,0
IND33535,2019-03-18,2019,Protests,Protesters,Rebel Group B,India,Manipur,Jiribam,24.969106081640607,93.91958139047779,0
