event_date,year,district,event_type,actor1,actor2,fatalities,latitude,longitude,month,year_month,season,event_count,rolling_event_count_30d
2022-10-08,2022,Churachandpur,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,2,24.670394846095537,94.81565606739444,10,2022-10,Post-Monsoon,1,6.0
2022-10-17,2022,Churachandpur,Riots,Rebel Group A,,0,24.977309469590917,93.96412808187678,10,2022-10,Post-Monsoon,1,6.0
2022-10-20,2022,Churachandpur,Protests,State Forces,,0,24.75975831809724,93.9132736498664,10,2022-10,Post-Monsoon,1,6.0
2022-10-23,2022,Churachandpur,Strategic developments,Civilians,,0,25.11163378891933,93.58325851522444,10,2022-10,Post-Monsoon,1,7.0
2022-10-31,2022,Churachandpur,Battles,Civilians,Rebel Group B,2,24.555259876905417,93.6082262733526,10,2022-10,Post-Monsoon,1,6.0
2022-11-03,2022,Churachandpur,Explosions/Remote violence,Civilians,Rebel Group A,1,25.21465677080622,94.07828912360236,11,2022-11,Post-Monsoon,1,6.0
2022-11-11,2022,Churachandpur,Strategic developments,Rebel Group B,,0,24.946051821993592,93.3721008275152,11,2022-11,Post-Monsoon,1,6.0
2022-11-15,2022,Churachandpur,Protests,Civilians,Civilians,0,24.72100704119469,93.62708070511005,11,2022-11,Post-Monsoon,1,7.0
2022-11-16,2022,Churachandpur,Riots,Rebel Group A,,1,24.575793536481665,94.0745728419138,11,2022-11,Post-Monsoon,1,7.0
2022-11-17,2022,Churachandpur,Battles,Rebel Group B,,1,24.11821947638817,93.94511330468576,11,2022-11,Post-Monsoon,1,8.0
2022-11-30,2022,Churachandpur,Protests,Protesters,Rebel Group B,0,24.993908179250425,93.94769006467229,11,2022-11,Post-Monsoon,1,6.0
2022-12-03,2022,Churachandpur,Protests,Unidentified Armed Group,,0,24.967555614807967,93.87695263656308,12,2022-12,Winter,1,6.0
2022-12-04,2022,Churachandpur,Explosions/Remote violence,State Forces,,3,25.147199183476484,93.82255609035629,12,2022-12,Winter,1,7.0
2022-12-09,2022,Churachandpur,Protests,Protesters,State Forces,0,24.51659300663463,93.84323490833262,12,2022-12,Winter,1,8.0
2022-12-10,2022,Churachandpur,Battles,Protesters,,3,24.89790080721912,93.86778306932108,12,2022-12,Winter,1,9.0
2022-12-15,2022,Churachandpur,Violence against civilians,Civilians,,0,24.860670844131924,94.39130791523142,12,2022-12,Winter,1,8.0
2022-12-26,2022,Churachandpur,Explosions/Remote violence,State Forces,Rebel Group B,2,24.627196464005504,94.50745255745603,12,2022-12,Winter,1,7.0
2022-12-28,2022,Churachandpur,Protests,Rebel Group B,Protesters,0,25.302883646631194,93.44853726863504,12,2022-12,Winter,1,8.0
2022-12-28,2022,Churachandpur,Protests,Rebel Group B,Protesters,0,25.302883646631194,93.44853726863504,12,2022-12,Winter,1,9.0
2022-12-28,2022,Churachandpur,Protests,Rebel Group A,Unidentified Armed Group,0,24.743029613264262,94.45219702344876,12,2022-12,Winter,1,8.0
2022-12-28,2022,Churachandpur,Protests,Rebel Group A,Unidentified Armed Group,0,24.743029613264262,94.45219702344876,12,2022-12,Winter,1,9.0
2022-12-30,2022,Churachandpur,Battles,State Forces,Civilians,5,24.647346613534705,94.24762629531388,12,2022-12,Winter,1,9.0
2023-01-10,2023,Churachandpur,Protests,Unidentified Armed Group,State Forces,0,24.375271139776046,93.7913155377977,1,2023-01,Winter,1,6.0
2023-01-16,2023,Churachandpur,Riots,Protesters,State Forces,0,24.764335624410705,94.0634248711048,1,2023-01,Winter,1,6.0
2023-01-30,2023,Churachandpur,Explosions/Remote violence,Unidentified Armed Group,State Forces,3,24.78096027782834,93.98157131889106,1,2023-01,Winter,1,3.0
2023-02-07,2023,Churachandpur,Battles,Rebel Group B,State Forces,7,24.71580350703447,93.63719642778996,2,2023-02,Winter,1,4.0
2023-02-09,2023,Churachandpur,Battles,Rebel Group A,Civilians,3,24.317133159748412,94.39466478763887,2,2023-02,Winter,1,4.0
2023-02-10,2023,Churachandpur,Protests,Civilians,Protesters,0,25.4114572801248,93.80345674004268,2,2023-02,Winter,1,5.0
2023-02-21,2023,Churachandpur,Strategic developments,Civilians,,0,24.709442124173297,93.97660538573992,2,2023-02,Winter,1,5.0
2023-02-22,2023,Churachandpur,Strategic developments,Unidentified Armed Group,Protesters,0,24.96216299535641,94.0972452009038,2,2023-02,Winter,1,6.0
2023-02-26,2023,Churachandpur,Battles,Rebel Group A,Protesters,3,25.23562765186002,93.58113346485854,2,2023-02,Winter,1,7.0
2023-02-27,2023,Churachandpur,Protests,Civilians,Rebel Group A,0,24.255392522483472,93.4909415235743,2,2023-02,Winter,1,8.0
2023-02-27,2023,Churachandpur,Protests,Civilians,Rebel Group A,0,24.255392522483472,93.4909415235743,2,2023-02,Winter,1,9.0
2023-02-27,2023,Churachandpur,Protests,Civilians,Rebel Group A,0,24.6329204284786,93.76235841251068,2,2023-02,Winter,1,8.0
2023-02-27,2023,Churachandpur,Protests,Civilians,Rebel Group A,0,24.6329204284786,93.76235841251068,2,2023-02,Winter,1,9.0
2023-03-04,2023,Churachandpur,Protests,Unidentified Armed Group,Unidentified Armed Group,0,24.694843298733392,94.2333615232922,3,2023-03,Pre-Monsoon,1,9.0
2023-03-10,2023,Churachandpur,Riots,Rebel Group B,,0,24.94545587434317,93.76260550923382,3,2023-03,Pre-Monsoon,1,9.0
2023-03-18,2023,Churachandpur,Battles,State Forces,Rebel Group B,1,25.01470453581833,94.02433875058712,3,2023-03,Pre-Monsoon,1,8.0
2023-03-24,2023,Churachandpur,Riots,Protesters,Protesters,1,24.821721573919696,93.91244791690497,3,2023-03,Pre-Monsoon,1,7.0
2023-03-29,2023,Churachandpur,Battles,Rebel Group B,State Forces,3,25.12704618783051,93.55472029968928,3,2023-03,Pre-Monsoon,1,5.0
2023-03-31,2023,Churachandpur,Riots,Unidentified Armed Group,Rebel Group A,0,24.882273860902888,93.52880924296426,3,2023-03,Pre-Monsoon,1,6.0
2023-04-04,2023,Churachandpur,Strategic developments,Rebel Group A,Rebel Group A,0,24.776162850945774,94.13815140771548,4,2023-04,Pre-Monsoon,1,6.0
2023-04-11,2023,Churachandpur,Battles,Rebel Group B,Civilians,4,24.49306115623513,93.8802224446681,4,2023-04,Pre-Monsoon,1,6.0
2023-04-16,2023,Churachandpur,Battles,Protesters,Unidentified Armed Group,0,24.94689187841309,93.78497321264244,4,2023-04,Pre-Monsoon,1,7.0
2023-05-05,2023,Churachandpur,Riots,Rebel Group A,Protesters,0,24.500532330432694,94.633918599089,5,2023-05,Pre-Monsoon,1,3.0
2023-05-15,2023,Churachandpur,Violence against civilians,State Forces,Civilians,0,24.769553846688304,94.2354744542006,5,2023-05,Pre-Monsoon,1,3.0
2023-05-20,2023,Churachandpur,Protests,State Forces,Rebel Group A,0,24.84429762857011,93.84564097115566,5,2023-05,Pre-Monsoon,1,3.0
2023-06-04,2023,Churachandpur,Violence against civilians,Unidentified Armed Group,Rebel Group B,1,25.08403402013692,94.1134728411787,6,2023-06,Monsoon,1,3.0
2023-06-05,2023,Churachandpur,Strategic developments,Unidentified Armed Group,Protesters,0,24.934995351818312,93.61562169852932,6,2023-06,Monsoon,1,4.0
2023-06-18,2023,Churachandpur,Explosions/Remote violence,Rebel Group A,Protesters,2,25.091673021954424,94.24775484191274,6,2023-06,Monsoon,1,4.0
2023-06-20,2023,Churachandpur,Protests,Rebel Group B,,0,24.71616254320472,93.93661304693003,6,2023-06,Monsoon,1,4.0
2023-06-21,2023,Churachandpur,Battles,Rebel Group A,Civilians,1,24.72035208011776,93.99397318691832,6,2023-06,Monsoon,1,5.0
2023-06-30,2023,Churachandpur,Protests,Unidentified Armed Group,Rebel Group B,0,24.578384896188787,94.13764560655244,6,2023-06,Monsoon,1,6.0
2023-07-03,2023,Churachandpur,Riots,Protesters,,0,24.43312690997929,93.8692982289889,7,2023-07,Monsoon,1,7.0
2023-07-10,2023,Churachandpur,Riots,Unidentified Armed Group,,0,25.401640469575177,93.83683220379127,7,2023-07,Monsoon,1,6.0
2023-07-21,2023,Churachandpur,Protests,State Forces,,0,25.08886476496572,93.98913300082916,7,2023-07,Monsoon,1,4.0
2023-07-26,2023,Churachandpur,Riots,Rebel Group A,,1,25.10844579948043,93.5045799785101,7,2023-07,Monsoon,1,5.0
2023-07-27,2023,Churachandpur,Protests,Unidentified Armed Group,,0,24.963639592420915,93.7252950872742,7,2023-07,Monsoon,1,6.0
2023-08-02,2023,Churachandpur,Protests,Protesters,State Forces,0,24.986636923718724,94.29225658455552,8,2023-08,Monsoon,1,5.0
2023-08-15,2023,Churachandpur,Strategic developments,Civilians,Civilians,0,24.935910086940204,93.9877243303912,8,2023-08,Monsoon,1,5.0
2023-09-06,2023,Churachandpur,Battles,Rebel Group B,State Forces,1,25.332294306004243,94.039153888701,9,2023-09,Monsoon,1,2.0
2023-09-10,2023,Churachandpur,Riots,Civilians,Rebel Group A,1,24.67001191930604,94.24808054170424,9,2023-09,Monsoon,1,3.0
2023-09-10,2023,Churachandpur,Riots,Civilians,Rebel Group A,1,24.67001191930604,94.24808054170424,9,2023-09,Monsoon,1,4.0
2023-09-10,2023,Churachandpur,Protests,Rebel Group A,,0,24.415220999153732,94.20474097769907,9,2023-09,Monsoon,1,3.0
2023-09-10,2023,Churachandpur,Protests,Rebel Group A,,0,24.415220999153732,94.20474097769907,9,2023-09,Monsoon,1,4.0
2023-09-12,2023,Churachandpur,Protests,State Forces,,0,24.894034977197418,93.86825823685714,9,2023-09,Monsoon,1,5.0
2023-09-13,2023,Churachandpur,Riots,State Forces,Unidentified Armed Group,1,24.82585257738042,93.58275751866148,9,2023-09,Monsoon,1,6.0
2023-09-17,2023,Churachandpur,Violence against civilians,Unidentified Armed Group,Rebel Group A,1,25.052743602789043,94.14465672674535,9,2023-09,Monsoon,1,6.0
2023-09-29,2023,Churachandpur,Riots,Rebel Group B,Rebel Group A,0,25.099926920480986,94.01894687907996,9,2023-09,Monsoon,1,7.0
2023-10-20,2023,Churachandpur,Strategic developments,State Forces,State Forces,0,24.79594791513429,94.10320980155257,10,2023-10,Post-Monsoon,1,2.0
2023-10-26,2023,Churachandpur,Strategic developments,Rebel Group A,Rebel Group B,0,25.332676472116905,93.62012300221627,10,2023-10,Post-Monsoon,1,3.0
2023-10-28,2023,Churachandpur,Battles,State Forces,Protesters,2,24.6727552637547,94.44579719097295,10,2023-10,Post-Monsoon,1,4.0
2023-11-06,2023,Churachandpur,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,1,24.69325629643362,93.71519075050114,11,2023-11,Post-Monsoon,1,4.0
2023-11-07,2023,Churachandpur,Protests,State Forces,,0,25.0716329904006,93.6247936554018,11,2023-11,Post-Monsoon,1,5.0
2023-11-16,2023,Churachandpur,Explosions/Remote violence,Unidentified Armed Group,State Forces,0,24.59169298258284,94.12269700752896,11,2023-11,Post-Monsoon,1,6.0
2023-11-20,2023,Churachandpur,Riots,Rebel Group B,,0,25.13076901464876,93.87025196562313,11,2023-11,Post-Monsoon,1,6.0
2023-12-09,2023,Churachandpur,Protests,Rebel Group A,Rebel Group B,0,25.22946582734317,93.88396201896887,12,2023-12,Winter,1,3.0
2023-12-15,2023,Churachandpur,Violence against civilians,Rebel Group B,,1,25.121756955697894,93.49668981456838,12,2023-12,Winter,1,4.0
2023-12-27,2023,Churachandpur,Protests,State Forces,Rebel Group A,0,24.93249129439591,93.63469074054424,12,2023-12,Winter,1,3.0
2024-01-04,2024,Churachandpur,Violence against civilians,State Forces,,1,24.27401142073889,94.2082217863923,1,2024-01,Winter,1,4.0
2024-01-06,2024,Churachandpur,Protests,Rebel Group B,Unidentified Armed Group,0,25.13561305459565,94.20723756769372,1,2024-01,Winter,1,5.0
2024-01-11,2024,Churachandpur,Riots,State Forces,Unidentified Armed Group,1,24.986606256185787,93.85099006082916,1,2024-01,Winter,1,5.0
2024-01-21,2024,Churachandpur,Riots,Protesters,State Forces,0,24.98260249309473,94.10759050036684,1,2024-01,Winter,1,5.0
2024-01-24,2024,Churachandpur,Battles,Rebel Group B,Rebel Group B,4,24.61383913597609,94.31173482734532,1,2024-01,Winter,1,6.0
2024-01-30,2024,Churachandpur,Protests,Unidentified Armed Group,,0,24.905643257326957,93.60759623943,1,2024-01,Winter,1,6.0
2024-02-01,2024,Churachandpur,Protests,State Forces,State Forces,0,24.65811096618949,93.61975574575538,2,2024-02,Winter,1,7.0
2024-02-23,2024,Churachandpur,Battles,Rebel Group A,Rebel Group A,4,24.589961473429163,93.74374453088596,2,2024-02,Winter,1,3.0
2024-02-26,2024,Churachandpur,Strategic developments,State Forces,,0,24.781938061490138,93.85538984136116,2,2024-02,Winter,1,4.0
2024-03-01,2024,Churachandpur,Strategic developments,State Forces,Protesters,0,24.876155235459105,93.74858035226508,3,2024-03,Pre-Monsoon,1,4.0
2024-03-03,2024,Churachandpur,Strategic developments,Civilians,Civilians,0,24.39524209424036,93.86952771333554,3,2024-03,Pre-Monsoon,1,4.0
2024-03-11,2024,Churachandpur,Protests,Protesters,Rebel Group B,0,24.783960527265197,94.47908924170122,3,2024-03,Pre-Monsoon,1,5.0
2024-03-15,2024,Churachandpur,Riots,Protesters,,1,24.398657993118004,93.9894903034206,3,2024-03,Pre-Monsoon,1,6.0
2024-03-18,2024,Churachandpur,Violence against civilians,Rebel Group A,Rebel Group B,1,24.523293361127266,94.29602695994149,3,2024-03,Pre-Monsoon,1,7.0
2024-03-18,2024,Churachandpur,Violence against civilians,Rebel Group A,Rebel Group B,1,24.523293361127266,94.29602695994149,3,2024-03,Pre-Monsoon,1,8.0
2024-03-18,2024,Churachandpur,Protests,State Forces,Rebel Group A,0,24.781464983060367,94.3528726502179,3,2024-03,Pre-Monsoon,1,7.0
2024-03-18,2024,Churachandpur,Protests,State Forces,Rebel Group A,0,24.781464983060367,94.3528726502179,3,2024-03,Pre-Monsoon,1,8.0
2024-03-21,2024,Churachandpur,Protests,Rebel Group A,State Forces,0,24.439023837736904,93.8589834143893,3,2024-03,Pre-Monsoon,1,9.0
2024-03-28,2024,Churachandpur,Riots,Unidentified Armed Group,,0,24.94617947410507,93.84977760358056,3,2024-03,Pre-Monsoon,1,8.0
2024-04-06,2024,Churachandpur,Battles,Civilians,Protesters,2,24.734336318536084,94.21097153648738,4,2024-04,Pre-Monsoon,1,7.0
2024-04-06,2024,Churachandpur,Battles,Civilians,Protesters,2,24.734336318536084,94.21097153648738,4,2024-04,Pre-Monsoon,1,8.0
2024-04-06,2024,Churachandpur,Battles,State Forces,Rebel Group A,3,24.765151613297075,94.13167917484976,4,2024-04,Pre-Monsoon,1,7.0
2024-04-06,2024,Churachandpur,Battles,State Forces,Rebel Group A,3,24.765151613297075,94.13167917484976,4,2024-04,Pre-Monsoon,1,8.0
2024-04-23,2024,Churachandpur,Protests,State Forces,Unidentified Armed Group,0,24.886171192529943,93.87367228173224,4,2024-04,Pre-Monsoon,1,4.0
2024-04-25,2024,Churachandpur,Strategic developments,Rebel Group B,,0,24.70900714792573,94.0604342902192,4,2024-04,Pre-Monsoon,1,5.0
2024-05-02,2024,Churachandpur,Explosions/Remote violence,State Forces,Protesters,1,24.581110778387544,93.9443736887245,5,2024-05,Pre-Monsoon,1,5.0
2024-05-12,2024,Churachandpur,Violence against civilians,Unidentified Armed Group,Rebel Group B,2,24.80838877848989,93.85998948358034,5,2024-05,Pre-Monsoon,1,4.0
2024-05-16,2024,Churachandpur,Protests,Rebel Group B,Protesters,0,25.235262476384467,93.7362406470724,5,2024-05,Pre-Monsoon,1,5.0
2024-05-18,2024,Churachandpur,Explosions/Remote violence,State Forces,Protesters,1,25.4061420685676,94.05835834001712,5,2024-05,Pre-Monsoon,1,6.0
2024-05-19,2024,Churachandpur,Strategic developments,Civilians,State Forces,0,24.868299324523463,93.95011847692967,5,2024-05,Pre-Monsoon,1,7.0
2024-05-24,2024,Churachandpur,Violence against civilians,Rebel Group A,,0,24.852377523041,94.36067527213756,5,2024-05,Pre-Monsoon,1,7.0
2024-06-07,2024,Churachandpur,Strategic developments,Rebel Group A,State Forces,0,25.138323395011728,93.64804229536732,6,2024-06,Monsoon,1,6.0
2024-06-09,2024,Churachandpur,Protests,Rebel Group A,Rebel Group A,0,25.076608554226592,93.65006484510656,6,2024-06,Monsoon,1,7.0
2024-06-13,2024,Churachandpur,Strategic developments,State Forces,Protesters,0,24.96683315230486,94.02899750939416,6,2024-06,Monsoon,1,7.0
2024-06-30,2024,Churachandpur,Violence against civilians,Civilians,Unidentified Armed Group,3,24.468683428373925,94.49010606400262,6,2024-06,Monsoon,1,4.0
2024-07-14,2024,Churachandpur,Battles,State Forces,Civilians,3,25.574415250519557,93.51782865013452,7,2024-07,Monsoon,1,2.0
2024-07-20,2024,Churachandpur,Riots,Protesters,Protesters,1,24.785824146556347,93.81333531550918,7,2024-07,Monsoon,1,3.0
2024-07-23,2024,Churachandpur,Battles,Rebel Group A,,3,24.95546315139913,94.57124043827896,7,2024-07,Monsoon,1,4.0
2024-08-05,2024,Churachandpur,Protests,Rebel Group B,Protesters,0,24.710708513656453,93.73740071265988,8,2024-08,Monsoon,1,4.0
2024-08-08,2024,Churachandpur,Strategic developments,Rebel Group B,State Forces,0,24.50633956798316,94.1468129245479,8,2024-08,Monsoon,1,5.0
2024-08-09,2024,Churachandpur,Riots,Rebel Group B,State Forces,2,25.10963965301296,94.14438048770566,8,2024-08,Monsoon,1,6.0
2024-08-15,2024,Churachandpur,Strategic developments,Civilians,,0,24.21340559028829,93.48233195027711,8,2024-08,Monsoon,1,6.0
2024-08-19,2024,Churachandpur,Riots,Protesters,Rebel Group A,1,25.04257078540981,94.22986972341111,8,2024-08,Monsoon,1,6.0
2024-08-26,2024,Churachandpur,Explosions/Remote violence,Civilians,Protesters,0,25.20662155118314,93.98155317810348,8,2024-08,Monsoon,1,6.0
2024-10-01,2024,Churachandpur,Explosions/Remote violence,State Forces,State Forces,1,24.779898356194572,93.85714314157,10,2024-10,Post-Monsoon,1,1.0
2024-10-04,2024,Churachandpur,Protests,Unidentified Armed Group,Civilians,0,25.00968347700131,94.17126814388948,10,2024-10,Post-Monsoon,1,2.0
2024-10-12,2024,Churachandpur,Protests,Rebel Group A,Civilians,0,24.852500446751822,94.59689961384043,10,2024-10,Post-Monsoon,1,3.0
2024-10-13,2024,Churachandpur,Explosions/Remote violence,Unidentified Armed Group,Protesters,3,24.35694981675641,93.75872289218285,10,2024-10,Post-Monsoon,1,4.0
2024-10-14,2024,Churachandpur,Riots,Unidentified Armed Group,,0,25.05837389072129,94.18539803645533,10,2024-10,Post-Monsoon,1,5.0
2024-10-16,2024,Churachandpur,Protests,Rebel Group B,,0,25.11927420482882,93.9132454097495,10,2024-10,Post-Monsoon,1,6.0
2024-10-20,2024,Churachandpur,Protests,Rebel Group B,Rebel Group A,0,25.005462403538903,94.0143205146604,10,2024-10,Post-Monsoon,1,7.0
2024-10-22,2024,Churachandpur,Battles,Rebel Group A,Unidentified Armed Group,2,24.90043764686083,93.44903239178764,10,2024-10,Post-Monsoon,1,8.0
2024-11-03,2024,Churachandpur,Protests,Civilians,,0,25.01768209563873,93.99283508790124,11,2024-11,Post-Monsoon,1,7.0
2024-11-12,2024,Churachandpur,Strategic developments,Civilians,State Forces,0,24.6249308513596,94.2349072856279,11,2024-11,Post-Monsoon,1,6.0
2024-11-13,2024,Churachandpur,Protests,Civilians,,0,24.799288050522797,93.85555661815916,11,2024-11,Post-Monsoon,1,6.0
2024-11-18,2024,Churachandpur,Strategic developments,State Forces,Rebel Group A,0,24.763248665055237,93.38677755279484,11,2024-11,Post-Monsoon,1,6.0
2024-11-24,2024,Churachandpur,Strategic developments,Unidentified Armed Group,Protesters,0,24.668588989324665,93.38276826965858,11,2024-11,Post-Monsoon,1,5.0
2024-11-29,2024,Churachandpur,Riots,Protesters,,1,24.93793446664514,94.19926126259276,11,2024-11,Post-Monsoon,1,6.0
2024-12-01,2024,Churachandpur,Violence against civilians,State Forces,,0,24.591295914292218,94.67390133297516,12,2024-12,Winter,1,7.0
2024-12-02,2024,Churachandpur,Protests,Protesters,,0,24.976931083010424,94.37051543364272,12,2024-12,Winter,1,8.0
2024-12-07,2024,Churachandpur,Battles,Rebel Group A,Protesters,2,25.002588958920164,94.19688220357531,12,2024-12,Winter,1,8.0
2024-12-07,2024,Churachandpur,Battles,Rebel Group A,Protesters,2,25.002588958920164,94.19688220357531,12,2024-12,Winter,1,9.0
2024-12-07,2024,Churachandpur,Riots,Rebel Group A,Protesters,2,24.9903784678256,94.0758068471055,12,2024-12,Winter,1,8.0
2024-12-07,2024,Churachandpur,Riots,Rebel Group A,Protesters,2,24.9903784678256,94.0758068471055,12,2024-12,Winter,1,9.0
2024-12-19,2024,Churachandpur,Riots,Unidentified Armed Group,Protesters,0,25.073378908292018,93.82757002695207,12,2024-12,Winter,1,7.0
2025-01-07,2025,Churachandpur,Strategic developments,Unidentified Armed Group,,0,25.02647966094763,93.94994425784954,1,2025-01,Winter,1,2.0
2025-01-15,2025,Churachandpur,Explosions/Remote violence,Rebel Group A,Protesters,0,25.05069198743543,93.49120013872952,1,2025-01,Winter,1,3.0
2025-01-20,2025,Churachandpur,Violence against civilians,Rebel Group B,Rebel Group B,0,25.239708227399547,94.05962614586252,1,2025-01,Winter,1,3.0
2025-01-31,2025,Churachandpur,Riots,Civilians,Unidentified Armed Group,1,25.18610731678855,93.9200641319279,1,2025-01,Winter,1,4.0
